task_text,step_idx,row_i,row_j,similarity,same_obs,obs_i,obs_j
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,77,509,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,77,514,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,77,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,77,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,77,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,309,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,446,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,509,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,514,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,304,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,446,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,509,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,514,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,309,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,446,509,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,446,514,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,446,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,446,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,446,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,509,514,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,509,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,509,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,509,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,514,745,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,514,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,514,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,745,749,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,745,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",0,749,753,1.0,True,'Search'.,'Search'.
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,82,0.5974121996303142,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,85,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,305,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,511,0.34993270524899056,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,512,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,515,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,81,742,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,85,0.5937153419593346,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,305,0.5937153419593346,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,511,0.40761404660321626,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,512,0.5937153419593346,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,515,0.5937153419593346,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,82,742,0.5937153419593346,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,85,305,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,85,511,0.34993270524899056,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,85,512,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,85,515,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,85,742,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,305,511,0.34993270524899056,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,305,512,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,305,515,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,305,742,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,511,512,0.33714670255720053,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,511,515,0.33714670255720053,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,511,742,0.33714670255720053,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,512,515,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
"Find me machine wash men's pants with relaxed fit with color: grey, and size: 34w x 32l, and price lower than 70.00 dollars.",1,512,742,1.0,True,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' ,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08LKKSL8F' [SEP] 'BOCOMAL FR Pants for Men Cargo Flame Resistant Pants(2112&CAT2) 100% C 7.5oz Utility Fire Resistant Pants' 
